registro_id,data_coleta,cidade,uf,regiao,latitude,longitude,fonte_dado,tipo_cobertura_solo,cultura,area_monitorada_ha,ndvi_anterior,ndvi_atual,umidade_solo_pct,temperatura_superficie_c,dias_sem_chuva,focos_calor_7d,risco_incendio_pct,classe_risco_incendio,producao_historica_t_ha,densidade_construcoes,expansao_urbana_ha,risco_desmatamento_pct,status_processamento,observacao
ORB-00375,2025-04-14,Uberaba,MG,Sudeste,-19.91,-47.85,drone_cliente,pastagem,pastagem,,0.39,,,29.32,7,13,79.18,critico,0.94,0.14,0.00,40.36,processado,coordenada imprecisa
ORB-00376,2025-10-21,Uberaba,MG,Sudeste,-19.80,-48.15,sensor_landsat,agricultura,milho,591.43,0.36,0.15,41.42,26.54,5,1,25.14,médio,4.41,0.11,"0,00",22.72,processado,registro importado manualmente
ORB-00377,2025-06-03,Sinop,MT,Centro-Oeste,-11.86,-55.46,base_municipal,vegetacao_nativa,nao_aplicavel,1162.10,0.76,0.38,53.78,30.70,4,4,40.90,medio,0.00,0.05,0.00,71.52,erro_validacao,sombra parcial
ORB-00378,2025-07-31,Sorriso,MT,Centro-Oeste,-12.50,-55.82,sensor_sentinel,agricultura,cafe,66.75,0.80,0.82,,,17,0,67.37,alto,1.88,0.07,0.00,1.58,processado,coordenada imprecisa
ORB-00379,2026-03-07,Rio Branco,AC,Norte,-9.77,-67.61,sensor_sentinel,vegetacao_nativa,nao_aplicavel,78.66,0.71,0.63,50.81,36.21,9,10,63.68,alto,0.00,0.01,0.00,,processado,sombra parcial
ORB-00380,2025-03-06,sinop,MT,Centro-Oeste,-11.95,-55.44,drone_cliente,urbano,nao_aplicavel,10.09,0.15,0.08,26.58,"32,07",34,0,94.12,critico,0.00,0.56,10.40,28.66,processado,
ORB-00381,2025-03-09,Marabá,PA,Norte,-5.45,-48.87,sensor_landsat,pastagem,pastagem,489.18,"0,58",0.39,61.92,32.63,0,2,51.17,alto,0.71,0.13,0.00,31.30,processado,
ORB-00382,2025-04-09,Goiânia,GO,Centro-Oeste,-16.45,-49.02,sensor_sentinel,vegetacao_nativa,nao_aplicavel,632.72,0.71,0.71,38.85,35.01,9,0,41.37,medio,0.00,0.01,0.00,39.01,processado,
ORB-00383,data_invalida,Palmas,TO,Norte,-10.15,-48.46,sensor_landsat,urbano,nao_aplicavel,335.89,0.13,0.12,33.71,36.65,,0,70.80,alto,,0.74,4.76,,procesado,
ORB-00384,2025-04-25,Marabá,PA,Norte,-5.58,"-48,85",sensor_sentinel,agricultura,milho,1.00,"0,50","0,36",55.31,34.79,17,4,53.84,alto,6.75,0.07,0.00,25.65,processado,possivel queimadura
ORB-00385,2025-02-13,Sorriso,MT,Centro-Oeste,-12.52,-55.53,sensor_sentinel,vegetacao_nativa,nao_aplicavel,62.86,0.64,"0,55",65.20,32.04,25,8,"65,93",alto,0.00,0.10,0.00,27.60,processado,
ORB-00386,2026-03-16,Ribeirão Preto,SP,Sudeste,-21.09,-47.69,sensor_sentinel,agricultura,soja,133.53,"0,73",0.68,45.45,26.91,10,6,42.13,medio,2.52,0.12,"0,00",25.22,processado,registro importado manualmente
ORB-00387,2025-09-04,Sinop,MT,Centro-Oeste,-11.66,-55.58,sensor_landsat,agricultura,milho,657.68,0.59,0.46,21.42,32.27,19,4,78.83,critico,5.67,,0.00,,processado,
ORB-00388,2025-04-11,Barreiras,BA,Nordeste,-12.20,-44.94,sensor_landsat,agricultura,soja,150.44,0.64,0.82,"32,13",32.93,20,5,73.84,alto,3.82,0.20,0.00,0.00,erro_validacao,coordenada imprecisa
ORB-00389,2025-01-28,Uberaba,MG,Sudeste,-19.66,-47.86,sensor_landsat,vegetacao_nativa,nao_aplicavel,87.86,0.75,NA,31.36,26.19,1,5,69.93,alto,0.00,0.05,0.00,34.63,processado,
ORB-00390,2026-01-03,Barreiras,BA,Nordeste,-12.11,-45.02,sensor_sentinel,pastajem,pastagem,NA,0.41,0.31,5.00,36.45,20,18,100.00,critico,1.26,0.14,0.00,31.87,processado,
ORB-00391,2025-03-27,Barreiras,BA,Nordeste,NA,-44.82,sensor_landsat,agricultura,soja,12.63,0.81,"0,61",49.12,33.78,16,2,38.13,medio,2.91,0.13,0.00,41.23,processado,coordenada imprecisa
ORB-00392,2025-03-27,Ribeirão Preto,SP,Sudeste,"-20,84",-47.84,sensor_landsat,vegetacao_nativa,nao_aplicavel,649.31,0.76,NA,13.14,,16,3,96.56,critico,0.00,"0,07",4.73,"17,04",processado,sombra parcial
ORB-00393,2025-08-22,Cuiabá,MT,Centro-Oeste,-15.73,-56.21,sensor_landsat,vegetacao_nativa,nao_aplicavel,33.78,"0,76",NA,"54,60",,18,23,NA,critico,0.00,,0.00,23.51,processado,
ORB-00394,2025-10-08,Marabá,PA,Norte,-5.35,-49.17,sensor_sentinel,vegetacao_nativa,nao_aplicavel,"176,98",0.62,0.54,55.97,33.16,6,6,44.21,médio,0.00,0.09,0.00,47.37,processado,
ORB-00395,2025-06-06,Porto Velho,RO,Norte,-8.88,-63.72,sensor_sentinel,vegetacao_nativa,nao_aplicavel,"197,45",0.87,0.55,63.97,NA,17,14,79.98,critico,0.00,0.10,0.00,68.09,processado,nuvem na cena
ORB-00396,2025-11-30,Altamira,PA,Norte,-3.15,,LANDSAT,agricultura,milho,181.03,0.65,0.80,90.41,34.26,2,7,37.35,medio,5.34,0.13,0.00,0.00,processado,
ORB-00397,data_invalida,Sorriso,MT,Centro-Oeste,-12.39,-55.72,sensor_sentinel,pastagem,pastagem,16.45,,0.61,5.00,34.16,5,15,100.00,critico,0.97,0.07,0.00,0.00,procesado,
ORB-00398,10/02/2026,Marabá,PA,Norte,-5.43,-49.13,Sentinel,vegetacao_nativa,nao_aplicavel,16.83,0.80,0.78,38.44,28.67,15,16,78.70,critico,0.00,NA,0.13,23.53,processado,
ORB-00399,2025-10-16,Palmas,TO,Norte,-10.25,-47.98,sensor_landsat,agricultura,milho,44.67,0.47,0.58,67.56,28.32,0,6,33.30,medio,5.41,,0.00,0.00,processado,
ORB-00400,2025-03-27,Rio Branco,AC,Norte,-9.84,-67.82,sensor_sentinel,agricultura,soja,NA,0.48,0.43,53.40,28.49,21,2,54.63,alto,2.78,0.18,0.00,24.89,processado,
ORB-00401,2025-01-06,Uberlândia,MG,Sudeste,-18.84,-48.38,sensor_landsat,urbano,nao_aplicavel,107.73,0.14,0.10,NA,31.48,6,1,NA,alto,0.00,0.63,0.00,0.00,processado,coordenada imprecisa
ORB-00402,2025-01-25,Ribeirão Preto,SP,Sudeste,"-21,33",,sensor_landsat,agricultura,soja,98.91,0.56,0.47,30.03,31.29,3,0,33.20,medio,3.88,0.19,6.00,32.27,processado,
ORB-00403,2025-11-03,Marabá,PA,Norte,"-5,59",-48.90,sensor_landsat,vegetacao_nativa,nao_aplicavel,320.31,"0,74",0.66,58.26,31.81,0,13,58.45,alto,0.00,0.09,0.00,37.72,processado,sombra parcial
ORB-00404,2026-02-28,Sorriso,MT,Centro-Oeste,-12.54,-55.80,drone_cliente,urbano,nao_aplicavel,1.91,0.21,0.22,27.08,35.86,1,0,59.12,alto,0.00,0.61,0.00,14.88,processado,
ORB-00405,12-24-2025,Goiânia,go,Centro-Oeste,-16.78,-49.40,sensor_sentinel,agricultura,soja,"261,51",0.38,0.25,39.09,,0,5,45.29,medio,2.12,"0,20",0.00,30.35,reprocessar,sombra parcial
ORB-00406,2025-09-20,Sinop,MT,Centro-Oeste,,-55.76,sensor_landsat,vegetacao_nativa,nao_aplicavel,78.09,0.85,0.65,55.77,31.17,23,8,87.33,crítico,0.00,0.02,0.00,56.28,processado,
ORB-00407,2025-02-10,Uberlândia,MG,Sudeste,-19.00,-48.30,sensor_landsat,vegetacao nat.,nao_aplicavel,181.14,0.73,"0,39",63.25,"29,91",26,4,80.35,critico,0.00,,"6,44",67.62,processado,registro importado manualmente
ORB-00408,2025-11-27,Ribeirão Preto,SP,Sudeste,-21.16,-47.64,drone_cliente,urbano,nao_aplicavel,223.32,0.16,0.15,"37,30",29.05,18,0,42.67,medio,0.00,0.94,"4,20",3.57,processado,
ORB-00409,2025-09-09,Marabá,PA,Norte,-5.29,-49.12,sensor_sentinel,vegetacao_nativa,nao_aplicavel,134.90,0.82,0.80,73.63,28.48,2,25,82.16,critico,0.00,0.03,0.00,"12,66",processado,
ORB-00410,30/01/2025,Palmas,TO,Norte,-10.08,,sensor_sentinel,urbano,nao_aplicavel,288.58,0.12,0.16,"54,23",31.37,17,0,56.90,alto,0.00,0.87,5.89,0.00,processado,
ORB-00411,data_invalida,Altamira,PA,Norte,-3.29,-52.21,base_municipal,vegetacao_nativa,nao_aplicavel,153.60,0.64,0.30,58.84,36.03,1,1,37.09,medio,0.00,,0.00,65.12,procesado,sombra parcial
ORB-00412,2025-03-19,Altamira,PA,Norte,-3.46,-52.04,sensor_landsat,vegetacao_nativa,nao_aplicavel,36.66,0.68,0.09,"65,30","30,45",13,6,48.46,medio,0.00,0.02,,100.00,processado,
ORB-00413,2025-10-23,Uberaba,MG,Sudeste,-19.73,-47.83,sensor_landsat,vegetacao_nativa,nao_aplicavel,138.89,0.79,0.73,17.57,32.60,12,8,"100,00",critico,0.00,0.07,0.00,27.19,processado,
ORB-00414,2025-02-22,Uberaba,MG,Sudeste,"-19,77",-48.05,sensor_sentinel,vegetacao_nativa,nao_aplicavel,15.60,0.85,0.79,22.43,29.62,14,5,75.40,critico,0.00,,0.00,42.60,processado,
ORB-00415,data_invalida,Sinop,MT,Centro-Oeste,-11.70,-55.34,sensor_landsat,vegetacao_nativa,nao_aplicavel,4.78,0.77,"0,45",38.23,36.54,19,10,96.44,critico,0.00,0.02,0.00,65.21,processado,coordenada imprecisa
ORB-00416,2026-02-26,Sinop,MT,Centro-Oeste,-11.97,,sensor_landsat,urbano,nao_aplicavel,372.56,0.35,0.40,11.73,37.78,12,1,81.70,critico,0.00,0.66,2.63,2.53,processado,
ORB-00417,01-05-2026,Cuiabá,MT,Centro-Oeste,-15.55,-56.06,sensor_landsat,agricultura,soja,485.81,0.42,0.55,12.46,33.41,1,2,77.19,critico,NA,0.18,0.00,0.00,processado,possivel queimadura
ORB-00418,2025-01-01,Altamira,PA,Norte,"-3,19",-52.30,base_municipal,vegetacao_nativa,nao_aplicavel,165.92,0.75,0.65,58.86,34.55,15,10,75.83,critico,0.00,0.06,0.00,31.02,pendente,coordenada imprecisa
ORB-00419,2025-06-26,Cuiabá,mt,Centro-Oeste,-15.82,-56.04,sensor_landsat,vegetacao_nativa,nao_aplicavel,299.07,0.65,0.55,51.63,"37,73",20,2,76.20,critico,0.00,0.08,0.00,26.80,erro_validacao,
ORB-00420,2025-03-05,Uberlândia,MG,Sudeste,-18.92,-48.40,drone_cliente,vegetacao_nativa,nao_aplicavel,46.65,0.77,0.76,"28,15",31.90,4,0,63.95,alto,0.00,0.11,0.00,20.90,processado,sombra parcial
ORB-00421,,Palmas,TO,Norte,-10.12,-48.46,sensor_sentinel,pastagem,pastagem,198.23,0.49,0.47,26.40,33.15,11,13,100.00,critico,1.43,0.13,0.00,14.44,processado,
ORB-00422,2025-08-25,Uberaba,MG,Sudeste,-19.84,"-47,80",sensor_landsat,vegetacao_nativa,nao_aplicavel,40.40,0.73,,46.93,29.42,11,7,45.19,medio,0.00,"0,03",0.00,24.33,processado,
ORB-00423,2025-12-04,Barreiras,BA,Nordeste,-12.08,-44.96,sensor_sentinel,vegetacao_nativa,nao_aplicavel,86.66,0.71,0.66,27.01,36.17,36,6,100.00,critico,0.00,0.11,0.00,46.42,processado,
ORB-00424,2025-06-29,Uberaba,MG,Sudeste,-19.83,-47.83,sensor_sentinel,vegetacao_nativa,nao_aplicavel,372.60,NA,0.65,,29.29,17,2,77.71,crítico,0.00,0.02,3.14,20.08,processado,sombra parcial
ORB-00425,2025-06-09,Sorriso,MT,Centro-Oeste,-12.63,"-55,75",sensor_sentinel,urbano,nao_aplicavel,17.58,0.19,0.23,12.23,33.02,6,5,81.19,critico,0.00,0.78,,8.95,processado,sombra parcial
ORB-00426,2025-12-09,Barreiras,BA,Nordeste,-12.01,-44.88,sensor_landsat,urbano,nao_aplicavel,504.85,0.28,0.28,59.41,,17,7,80.77,crítico,0.00,0.75,NA,2.29,processado,nuvem na cena
ORB-00427,2025-12-15,Barreiras,BA,Nordeste,-12.22,-44.92,sensor_landsat,urbano,nao_aplicavel,95.59,0.31,0.35,,37.31,14,0,58.49,alto,0.00,0.89,1.51,7.20,processado,coordenada imprecisa
ORB-00428,2025-11-01,Cuiabá,MT,Centro-Oeste,-15.25,-55.97,drone_cliente,vegetacao_nativa,nao_aplicavel,69.26,0.75,0.11,24.52,,11,1,80.83,crítico,0.00,0.06,0.00,100.00,pendente,possivel queimadura
ORB-00429,2026-03-18,Ribeirão Preto,SP,Sudeste,-21.53,-47.72,sensor_landsat,urbano,nao_aplicavel,526.77,0.16,0.16,55.78,27.18,20,0,50.60,alto,0.00,0.92,14.11,15.56,processado,
ORB-00430,05-09-2025,Uberlândia,MG,Sudeste,-18.82,-48.35,sensor_sentinel,agricultura,milho,177.41,0.44,0.52,56.58,29.45,4,1,23.47,baixo,4.97,0.07,0.00,0.00,reprocessar,
ORB-00431,2025-11-21,Sorriso,MT,Centro-Oeste,-12.23,-55.83,sensor_sentinel,agricultura,soja,5.60,0.45,0.23,42.25,37.16,14,0,62.84,alto,3.29,0.18,0.00,29.84,processado,
ORB-00432,2025-12-18,Ribeirão Preto,SP,Sudeste,-21.14,-47.96,drone_cliente,agricultura,cafe,36.96,,0.42,35.45,26.99,0,,58.24,alto,2.22,0.12,0.00,0.00,processado,sombra parcial
ORB-00433,2025-10-21,Cuiabá,MT,Centro-Oeste,-15.69,-56.16,sensor_landsat,vegetacao_nativa,nao_aplicavel,377.58,0.85,0.77,29.18,36.37,31,15,100.00,critico,0.00,,0.00,"49,73",processado,possivel queimadura
ORB-00434,2025-11-18,Ribeirão Preto,SP,Sudeste,-21.22,-47.80,sensor_landsat,vegetacao_nativa,nao_aplicavel,135.67,0.69,0.44,36.46,31.82,21,0,54.41,alto,0.00,0.11,,69.76,processado,registro importado manualmente
ORB-00435,2025-09-03,Uberaba,MG,Sudeste,-19.62,-48.16,drone_cliente,urbano,nao_aplicavel,141.46,0.28,0.32,54.43,25.04,8,1,33.79,medio,0.00,0.90,,5.23,processado,possivel queimadura
ORB-00436,2025-04-06,Palmas,TO,Norte,-10.09,-48.20,drone_cliente,agricultura,soja,167.83,0.46,0.47,54.44,30.99,19,6,53.94,alto,3.51,0.20,0.00,13.28,processado,nuvem na cena
ORB-00437,11-21-2025,Palmas,to,Norte,-10.39,-48.28,drone_cliente,urbano,nao_aplicavel,66.95,0.28,0.30,,30.55,7,0,25.92,medio,0.00,0.57,0.00,1.49,processado,
ORB-00438,2026-02-24,Sinop,MT,Centro-Oeste,-11.61,"-55,73",sensor_sentinel,urbnao,nao_aplicavel,410.18,0.15,0.20,65.60,34.48,26,1,68.54,alto,0.00,0.55,4.85,6.43,erro validacao,
ORB-00439,2025-03-26,Rio Branco,AC,Norte,,-67.64,sensor_sentinel,pastagem,pastagem,47.95,"0,52",0.40,54.65,,1,10,60.83,alto,1.08,0.03,0.00,11.71,processado,possivel queimadura
ORB-00440,2025-09-21,Goiânia,GO,Centro-Oeste,-16.57,-49.42,drone_cliente,agricultura,soja,146.43,0.74,0.75,24.38,37.96,8,,66.11,alto,3.01,0.10,"0,00",10.30,processado,possivel queimadura
ORB-00441,2025-03-06,Cuiabá,MT,Centro-Oeste,"-15,68",-56.18,sensor_sentinel,agricultura,cana,43.64,0.45,0.57,43.05,34.57,19,5,52.94,alto,75.53,,0.00,0.00,processado,
ORB-00442,2025-08-11,Cuiabá,MT,Centro-Oeste,-15.49,-55.93,drone_cliente,urbano,nao_aplicavel,727.85,,0.35,"58,72",31.82,33,4,60.27,alto,0.00,0.93,13.57,0.00,processado,coordenada imprecisa
ORB-00443,01/05/2025,Rio Branco,AC,Norte,-9.90,-68.09,drone_cliente,vegetacao_nativa,nao_aplicavel,9.57,"0,72",0.64,59.35,31.32,12,2,,medio,0.00,0.09,0.00,43.10,processado,
ORB-00444,2025-01-06,Cuiabá,MT,Centro-Oeste,-15.72,-56.06,sensor_landsat,vegetacao_nativa,nao_aplicavel,216.73,0.76,0.69,58.64,35.49,16,5,55.10,alto,0.00,"0,08",0.00,29.77,processado,possivel queimadura
ORB-00445,2025-08-28,Altamira,PA,Norte,-3.09,-52.09,sensor_sentinel,urbano,nao_aplicavel,53.21,0.19,0.22,57.03,32.52,9,8,49.14,medio,0.00,0.60,6.77,11.26,processado,
ORB-00446,2025-01-10,Uberlândia,MG,Sudeste,-18.90,"-48,47",sensor_sentinel,vegetacao_nativa,nao_aplicavel,200.81,"0,88",0.57,59.70,25.39,6,0,"30,77",medio,0.00,0.11,0.00,69.36,processado,nuvem na cena
ORB-00447,2025-09-07,Goiânia,GO,Centro-Oeste,-16.71,-49.36,sensor_landsat,agricultura,soja,405.91,0.42,,44.30,31.25,24,3,61.02,alto,3.55,0.10,0.00,0.00,processado,
ORB-00448,2025-10-23,Uberaba,MG,Sudeste,-19.80,NA,sensor_landsat,agricultura,soja,47.31,0.68,0.67,35.94,25.29,12,1,40.96,medio,3.53,0.08,"0,00",15.63,processado,coordenada imprecisa
ORB-00449,2026-01-14,Porto Velho,RO,Norte,"-8,69","-63,87",sensor_sentinel,agricultura,soja,1084.38,0.66,0.62,33.42,"29,91",15,2,"59,92",alto,3.08,0.09,"0,00",17.42,processado,
ORB-00450,2025-01-15,Uberlândia,MG,Sudeste,-18.80,-48.26,drone_cliente,vegetacao_nativa,nao_aplicavel,292.37,0.84,0.52,39.46,32.66,6,4,55.96,alto,0.00,0.02,0.00,79.32,processado,registro importado manualmente
ORB-00451,2025-07-09,Palmas,TO,Norte,-10.10,-48.44,sensor_landsat,agric.,soja,119.93,0.63,0.64,61.94,34.77,14,0,34.80,medio,3.60,0.18,,0.00,processado,
ORB-00452,2025-06-30,Altamira,PA,Norte,-3.30,-52.02,sensor_sentinel,agricultura,soja,261.72,0.80,"0,85","62,47",32.45,0,0,23.23,baixo,3.53,0.10,0.00,0.00,processado,
ORB-00453,2025-07-30,Uberaba,MG,Sudeste,-19.67,,sensor_sentinel,agricultura,soja,12.03,0.42,0.54,38.50,30.65,19,12,68.84,alto,3.22,0.15,"0,00",0.00,reprocessar,
ORB-00454,2025-04-09,Cuiabá,mt,Centro-Oeste,-15.80,-56.23,drone_cliente,urbano,nao_aplicavel,289.63,0.12,0.05,52.63,38.21,24,2,62.57,alto,0.00,0.57,13.10,12.23,processado,
ORB-00455,2025-12-09,Uberaba,MG,Sudeste,-19.66,-47.85,sensor_sentinel,vegetacao_nativa,nao_aplicavel,"201,51",0.74,0.65,30.19,"27,72",21,2,89.33,critico,0.00,NA,0.00,35.08,processado,
ORB-00456,2026-02-11,Cuiabá,MT,Centro-Oeste,-15.52,-56.10,sensor_sentinel,vegetacao_nativa,nao_aplicavel,17.16,0.82,0.49,21.28,35.95,12,8,98.53,critico,0.00,0.09,0.00,87.24,procesado,
ORB-00457,2025-06-13,Sorriso,MT,Centro-Oeste,NA,NA,sensor_landsat,agua,nao_aplicavel,197.86,0.14,0.06,41.85,35.86,37,2,86.08,critico,0.00,0.01,0.00,"4,94",processado,
ORB-00458,2025-05-02,Goiânia,GO,Centro-Oeste,-16.90,-49.12,drone_cliente,vegetacao_nativa,nao_aplicavel,151.01,0.81,0.72,17.40,33.08,0,10,75.25,critico,0.00,0.10,0.00,NA,processado,
ORB-00459,2025-03-20,Sorriso,MT,Centro-Oeste,-12.79,-55.91,sensor_sentinel,urbano,nao_aplicavel,8.39,"0,28",0.24,56.31,38.74,9,0,37.26,medio,0.00,0.59,5.47,24.81,procesado,
ORB-00460,2025-08-26,Marabá,PA,Norte,-5.30,-49.08,sensor_sentinel,vegetacao_nativa,nao_aplicavel,102.02,0.82,0.72,63.08,35.15,19,13,98.12,critico,0.00,0.10,0.00,41.56,processado,sombra parcial
ORB-00461,2025-12-03,Goiânia,GO,Centro-Oeste,-16.51,-49.21,sensor_sentinel,urbano,nao_aplicavel,17.08,0.25,0.22,47.03,36.07,17,,"56,11",alto,0.00,0.91,8.15,"19,67",processado,
ORB-00462,2025-04-29,Barreiras,BA,Nordeste,-12.03,-45.12,sensor_sentinel,agricultura,soja,27.49,"0,55",0.51,37.43,35.70,25,12,78.83,critico,,0.19,0.00,5.09,pendente,
ORB-00463,2025-01-15,Uberaba,MG,Sudeste,-19.52,-47.83,sensor_landsat,urbano,nao_aplicavel,"482,23",0.12,0.15,39.88,26.49,7,6,34.52,medio,0.00,0.65,8.52,0.00,processado,registro importado manualmente
ORB-00464,2025-04-04,Palmas,TO,Norte,-10.06,-48.38,sensor_landsat,urbano,nao_aplicavel,373.65,0.23,0.27,64.81,30.97,24,22,89.57,critico,0.00,0.71,6.15,13.71,reprocessar,coordenada imprecisa
ORB-00465,2025-01-13,Uberlândia,MG,Sudeste,-18.89,-48.49,sensor_sentinel,urbano,nao_aplicavel,33.11,0.21,0.24,59.85,32.22,0,6,49.27,medio,0.00,0.91,7.13,2.52,pendente,
ORB-00466,2025-05-24,Sorriso,MT,Centro-Oeste,-12.50,-55.60,drone_cliente,vegetacao_nativa,nao_aplicavel,57.10,0.83,0.49,34.53,37.58,0,,60.87,alto,0.00,0.10,0.00,75.36,erro_validacao,possivel queimadura
ORB-00467,2026-03-26,Ribeirão Preto,SP,Sudeste,-21.06,-47.62,base_municipal,agricultura,cana,63.70,0.41,0.35,16.64,33.67,0,3,51.45,alto,96.52,0.05,4.46,"27,85",processado,sombra parcial
ORB-00468,2025-06-29,UBERABA,mg,Sudeste,-19.87,,sensor_sentinel,agricultura,soja,"493,07",0.42,0.50,62.55,29.70,0,1,20.89,baixo,3.90,0.14,0.00,8.80,processado,
ORB-00469,2026-01-02,Sorriso,MT,Centro-Oeste,-12.60,-55.67,sensor_landsat,vegetacao_nativa,nao_aplicavel,24.80,"0,83",0.51,5.64,38.22,12,10,"100,00",critico,0.00,0.04,0.00,83.23,erro_validacao,nuvem na cena
ORB-00470,2025-04-17,Sorriso,MT,Centro-Oeste,-12.57,,drone_cliente,agricultura,milho,242.73,0.53,0.31,NA,"34,58",9,3,90.69,crítico,5.93,0.07,0.00,50.09,processado,registro importado manualmente
ORB-00471,2025-02-10,Barreiras,BA,Nordeste,-12.09,-44.89,sensor_landsat,agua,nao_aplicavel,1087.43,0.08,0.11,63.51,34.97,14,6,56.16,alto,0.00,0.00,0.00,0.00,pendente,nuvem na cena
ORB-00472,2025-08-02,Porto Velho,RO,Norte,-8.90,-63.88,sensor_sentinel,vegetacao_nativa,nao_aplicavel,261.76,0.74,0.54,,28.06,0,3,36.25,medio,0.00,0.10,0.00,"68,15",processado,
ORB-00473,10-18-2025,Uberaba,MG,Sudeste,-19.64,-47.99,sensor_sentinel,agricultura,milho,12.59,0.60,0.69,10.32,27.09,7,1,55.76,alto,6.12,0.11,0.00,0.97,processado,coordenada imprecisa
ORB-00474,2025-08-09,Marabá,PA,Norte,-5.38,"-49,11",drone_cliente,vegetacao_nativa,nao_aplicavel,476.44,0.87,0.70,48.84,33.25,22,6,66.94,alto,0.00,0.06,"0,00",46.96,processado,
ORB-00475,2025-09-28,Altamira,PA,Norte,-3.03,-52.26,sensor_sentinel,agricultura,soja,493.68,0.69,0.61,,30.91,8,1,30.87,medio,3.16,"0,19",0.00,22.08,erro_validacao,
ORB-00476,2025-11-13,Ribeirão Preto,SP,Sudeste,-21.26,-47.84,sensor_sentinel,agricultura,soja,63.16,0.67,0.67,9.40,32.19,1,3,61.50,alto,3.61,"0,19",0.00,11.32,processado,possivel queimadura
ORB-00477,data_invalida,Uberlândia,MG,Sudeste,-18.83,NA,sensor_sentinel,urbano,nao_aplicavel,37.63,0.25,0.19,28.07,26.41,11,0,,medio,0.00,0.62,0.00,17.81,pendente,possivel queimadura
ORB-00478,2026-01-29,Uberaba,MG,Sudeste,-19.61,NA,sensor_landsat,vegetacao_nativa,nao_aplicavel,2.79,0.74,0.69,19.18,33.90,21,7,"100,00",crítico,0.00,NA,0.00,34.49,processado,possivel queimadura
ORB-00479,2025-08-13,Uberlândia,MG,Sudeste,-19.17,,sensor_landsat,agricultura,algodao,113.44,0.49,0.41,36.85,26.20,19,2,61.57,alto,3.42,0.14,0.00,19.83,processado,
ORB-00480,,Sinop,MT,Centro-Oeste,-11.76,-55.44,base_municipal,vegetacao_nativa,nao_aplicavel,261.52,"0,69",0.60,15.80,,29,5,"100,00",critico,0.00,0.07,"0,00",52.58,erro_validacao,registro importado manualmente
ORB-00481,data_invalida,Altamira,PA,Norte,-3.24,-52.32,sensor_sentinel,urbano,nao_aplicavel,1.07,NA,0.05,"52,15",29.38,2,0,41.59,medio,0.00,0.88,4.71,12.13,processado,
ORB-00482,2026-03-22,Uberaba,MG,Sudeste,-20.10,"-47,95",sensor_sentinel,agricultura,soja,251.55,0.37,0.23,41.89,25.42,37,5,62.83,alto,NA,0.08,0.00,NA,pendente,nuvem na cena
ORB-00483,2025-09-08,Uberlândia,MG,Sudeste,-19.14,-48.17,sensor_sentinel,pastagem,pastagem,84.82,"0,52",0.28,51.61,33.51,25,0,67.57,alto,1.23,0.15,0.00,"49,66",processado,
ORB-00484,29/01/2025,Goiânia,GO,Centro-Oeste,-16.64,-49.23,sensor_landsat,urbano,nao_aplicavel,494.24,0.31,0.29,42.31,30.70,19,1,55.20,alto,0.00,0.89,5.52,21.78,procesado,
ORB-00485,2025-01-09,Uberlândia,MG,Sudeste,-18.84,-48.45,sensor_sentinel,pastagem,pastagem,91.23,0.53,0.34,32.92,27.41,0,1,52.81,alto,,0.16,0.00,32.88,procesado,
ORB-00486,2025-02-13,Uberaba,MG,Sudeste,-19.61,-48.13,drone_cliente,agricultura,soja,50.02,0.81,0.74,44.03,28.61,0,2,41.93,medio,4.49,0.09,"0,00",6.54,erro_validacao,
ORB-00487,2025-07-16,Petrolina,PE,Nordeste,NA,-40.58,sensor_landsat,vegetacao_nativa,nao_aplicavel,143.19,0.85,0.83,12.48,35.19,,1,90.19,crítico,"0,00",0.04,,14.95,pendente,possivel queimadura
ORB-00488,03-25-2025,Sinop,MT,Centro-Oeste,,-55.17,sensor_sentinel,agricultura,soja,307.15,0.41,0.56,31.68,30.54,15,5,70.57,alto,3.56,0.18,"0,00","0,00",pendente,
ORB-00489,2025-01-09,Sorriso,MT,Centro-Oeste,-12.42,-55.70,sensor_sentinel,vegetacao_nativa,nao_aplicavel,80.76,0.82,0.74,34.68,38.76,18,2,85.53,critico,0.00,0.06,0.00,41.24,erro_validacao,possivel queimadura
ORB-00490,data_invalida,Uberlândia,MG,Sudeste,-18.68,-48.14,drone_cliente,urbano,nao_aplicavel,122.94,0.20,0.23,60.28,32.61,14,6,"64,44",alto,0.00,0.89,3.19,11.53,processado,
ORB-00491,2025-05-30,Uberlândia,MG,Sudeste,-18.91,-48.22,sensor_sentinel,pastagem,nao_aplicavel,248.88,0.61,0.43,9.47,26.97,2,4,"80,69",critico,0.00,0.06,0.00,32.03,pendente,
ORB-00492,2026-02-14,Cuiabá,MT,Centro-Oeste,-15.48,-56.08,sensor_sentinel,urbnao,nao_aplicavel,34.02,0.13,0.14,37.37,31.70,21,1,69.46,alto,0.00,0.94,6.31,0.00,processado,coordenada imprecisa
ORB-00493,2026-01-13,Marabá,PA,Norte,-5.19,-49.19,base_municipal,vegetacao_nativa,nao_aplicavel,454.02,0.80,0.50,66.25,,2,35,98.71,critico,0.00,0.01,0.00,77.36,pendente,
